# x diff_coh_minus_th_M4 diff_coh_minus_th_M8 ; kernel_max_dev=5.2793e-03 first_order=1.0000e-01 maxdiff_M4=6.4797e-03 maxdiff_M8=1.1230e-02
3.867188e+01 -3.535059e-03 -2.343286e-03
3.886719e+01 -3.425334e-03 -2.225253e-03
3.906250e+01 -3.313429e-03 -2.108599e-03
3.925781e+01 -3.198676e-03 -1.993389e-03
3.945312e+01 -3.080465e-03 -1.879727e-03
3.964844e+01 -2.958222e-03 -1.767770e-03
3.984375e+01 -2.831385e-03 -1.657729e-03
4.003906e+01 -2.699394e-03 -1.549865e-03
4.023438e+01 -2.561691e-03 -1.444466e-03
4.042969e+01 -2.417732e-03 -1.341833e-03
4.062500e+01 -2.267001e-03 -1.242257e-03
4.082031e+01 -2.109039e-03 -1.146001e-03
4.101562e+01 -1.943472e-03 -1.053297e-03
4.121094e+01 -1.770034e-03 -9.643339e-04
4.140625e+01 -1.588607e-03 -8.792668e-04
4.160156e+01 -1.399244e-03 -7.982087e-04
4.179688e+01 -1.202195e-03 -7.212245e-04
4.199219e+01 -9.979252e-04 -6.483133e-04
4.218750e+01 -7.871173e-04 -5.793839e-04
4.238281e+01 -5.706542e-04 -5.142266e-04
4.257812e+01 -3.495862e-04 -4.524879e-04
4.277344e+01 -1.250768e-04 -3.936522e-04
4.296875e+01 1.016653e-04 -3.370358e-04
4.316406e+01 3.294630e-04 -2.817927e-04
4.335938e+01 5.572450e-04 -2.269335e-04
4.355469e+01 7.841098e-04 -1.713516e-04
4.375000e+01 1.009368e-03 -1.138550e-04
4.394531e+01 1.232559e-03 -5.320005e-05
4.414062e+01 1.453439e-03 1.187444e-05
4.433594e+01 1.671944e-03 8.261344e-05
4.453125e+01 1.888131e-03 1.602115e-04
4.472656e+01 2.102111e-03 2.457777e-04
4.492188e+01 2.313978e-03 3.402995e-04
4.511719e+01 2.523756e-03 4.446058e-04
4.531250e+01 2.731354e-03 5.593309e-04
4.550781e+01 2.936545e-03 6.848797e-04
4.570312e+01 3.138963e-03 8.213977e-04
4.589844e+01 3.338120e-03 9.687433e-04
4.609375e+01 3.533424e-03 1.126465e-03
4.628906e+01 3.724205e-03 1.293779e-03
4.648438e+01 3.909738e-03 1.469552e-03
4.667969e+01 4.089251e-03 1.652274e-03
4.687500e+01 4.261931e-03 1.840037e-03
4.707031e+01 4.426929e-03 2.030500e-03
4.726562e+01 4.583353e-03 2.220854e-03
4.746094e+01 4.730267e-03 2.407774e-03
4.765625e+01 4.866698e-03 2.587375e-03
4.785156e+01 4.991630e-03 2.755159e-03
4.804688e+01 5.104002e-03 2.905978e-03
4.824219e+01 5.202693e-03 3.034019e-03
4.843750e+01 5.286502e-03 3.132844e-03
4.863281e+01 5.354117e-03 3.195522e-03
4.882812e+01 5.404101e-03 3.214896e-03
4.902344e+01 5.434913e-03 3.184063e-03
4.921875e+01 5.444973e-03 3.097082e-03
4.941406e+01 5.432802e-03 2.949935e-03
4.960938e+01 5.397220e-03 2.741640e-03
4.980469e+01 5.337580e-03 2.475302e-03
5.000000e+01 5.253997e-03 2.158775e-03
5.019531e+01 5.147515e-03 1.804563e-03
5.039062e+01 5.020176e-03 1.428736e-03
5.058594e+01 4.874956e-03 1.048952e-03
5.078125e+01 4.715575e-03 6.820407e-04
5.097656e+01 4.546226e-03 3.417983e-04
5.117188e+01 4.371261e-03 3.756583e-05
5.136719e+01 4.194897e-03 -2.261797e-04
5.156250e+01 4.020956e-03 -4.493454e-04
5.175781e+01 3.852660e-03 -6.352011e-04
5.195312e+01 3.692470e-03 -7.891896e-04
5.214844e+01 3.541954e-03 -9.178446e-04
5.234375e+01 3.401683e-03 -1.027958e-03
5.253906e+01 3.271176e-03 -1.126025e-03
5.273438e+01 3.148908e-03 -1.217934e-03
5.292969e+01 3.032405e-03 -1.308846e-03
5.312500e+01 2.918445e-03 -1.403191e-03
5.332031e+01 2.803338e-03 -1.504745e-03
5.351562e+01 2.683282e-03 -1.616732e-03
5.371094e+01 2.554733e-03 -1.741917e-03
5.390625e+01 2.414754e-03 -1.882668e-03
5.410156e+01 2.261316e-03 -2.040955e-03
5.429688e+01 2.093497e-03 -2.218274e-03
5.449219e+01 1.911602e-03 -2.415498e-03
5.468750e+01 1.717164e-03 -2.632676e-03
5.488281e+01 1.512860e-03 -2.868816e-03
5.507812e+01 1.302337e-03 -3.121715e-03
5.527344e+01 1.089974e-03 -3.387894e-03
5.546875e+01 8.805845e-04 -3.662677e-03
5.566406e+01 6.791032e-04 -3.940456e-03
5.585938e+01 4.902652e-04 -4.215095e-03
5.605469e+01 3.183117e-04 -4.480439e-03
5.625000e+01 1.667431e-04 -4.730834e-03
5.644531e+01 3.813572e-05 -4.961566e-03
5.664062e+01 -6.596744e-05 -5.169172e-03
5.683594e+01 -1.450904e-04 -5.351575e-03
5.703125e+01 -1.997875e-04 -5.508062e-03
5.722656e+01 -2.315449e-04 -5.639133e-03
5.742188e+01 -2.426348e-04 -5.746266e-03
5.761719e+01 -2.359323e-04 -5.831651e-03
5.781250e+01 -2.147087e-04 -5.897916e-03
5.800781e+01 -1.824102e-04 -5.947876e-03
5.820312e+01 -1.424328e-04 -5.984324e-03
5.839844e+01 -9.790466e-05 -6.009859e-03
5.859375e+01 -5.149169e-05 -6.026761e-03
5.878906e+01 -5.243467e-06 -6.036903e-03
5.898438e+01 3.950154e-05 -6.041712e-03
5.917969e+01 8.213792e-05 -6.042152e-03
5.937500e+01 1.227377e-04 -6.038744e-03
5.957031e+01 1.619259e-04 -6.031601e-03
5.976562e+01 2.007076e-04 -6.020487e-03
5.996094e+01 2.402785e-04 -6.004882e-03
6.015625e+01 2.818486e-04 -5.984054e-03
6.035156e+01 3.265092e-04 -5.957142e-03
6.054688e+01 3.751560e-04 -5.923221e-03
6.074219e+01 4.284710e-04 -5.881375e-03
6.093750e+01 4.869481e-04 -5.830757e-03
6.113281e+01 5.509408e-04 -5.770631e-03
6.132812e+01 6.207050e-04 -5.700415e-03
6.152344e+01 6.964142e-04 -5.619696e-03
6.171875e+01 7.781385e-04 -5.528239e-03
6.191406e+01 8.657893e-04 -5.425994e-03
6.210938e+01 9.590513e-04 -5.313079e-03
6.230469e+01 1.057331e-03 -5.189779e-03
6.250000e+01 1.159758e-03 -5.056534e-03
6.269531e+01 1.265261e-03 -4.913945e-03
6.289062e+01 1.372739e-03 -4.762779e-03
6.308594e+01 1.481300e-03 -4.603996e-03
6.328125e+01 1.590531e-03 -4.438770e-03
6.347656e+01 1.700745e-03 -4.268519e-03
6.367188e+01 1.813121e-03 -4.094914e-03
6.386719e+01 1.929684e-03 -3.919866e-03
6.406250e+01 2.053078e-03 -3.745486e-03
6.425781e+01 2.186151e-03 -3.573994e-03
6.445312e+01 2.331373e-03 -3.407608e-03
6.464844e+01 2.490171e-03 -3.248413e-03
6.484375e+01 2.662274e-03 -3.098230e-03
6.503906e+01 2.845182e-03 -2.958516e-03
6.523438e+01 3.033847e-03 -2.830306e-03
6.542969e+01 3.220671e-03 -2.714193e-03
6.562500e+01 3.395892e-03 -2.610365e-03
6.582031e+01 3.548386e-03 -2.518660e-03
6.601562e+01 3.666858e-03 -2.438643e-03
6.621094e+01 3.741286e-03 -2.369678e-03
6.640625e+01 3.764406e-03 -2.310993e-03
6.660156e+01 3.732934e-03 -2.261730e-03
6.679688e+01 3.648248e-03 -2.220978e-03
6.699219e+01 3.516357e-03 -2.187806e-03
6.718750e+01 3.347137e-03 -2.161287e-03
6.738281e+01 3.153000e-03 -2.140521e-03
6.757812e+01 2.947289e-03 -2.124668e-03
6.777344e+01 2.742714e-03 -2.112974e-03
6.796875e+01 2.550085e-03 -2.104795e-03
6.816406e+01 2.377490e-03 -2.099618e-03
6.835938e+01 2.229949e-03 -2.097075e-03
6.855469e+01 2.109484e-03 -2.096932e-03
6.875000e+01 2.015515e-03 -2.099081e-03
6.894531e+01 1.945476e-03 -2.103504e-03
6.914062e+01 1.895542e-03 -2.110235e-03
6.933594e+01 1.861374e-03 -2.119305e-03
6.953125e+01 1.838800e-03 -2.130690e-03
6.972656e+01 1.824352e-03 -2.144266e-03
6.992188e+01 1.815597e-03 -2.159773e-03
7.011719e+01 1.811247e-03 -2.176804e-03
7.031250e+01 1.811053e-03 -2.194820e-03
7.050781e+01 1.815533e-03 -2.213181e-03
7.070312e+01 1.825615e-03 -2.231199e-03
7.089844e+01 1.842259e-03 -2.248208e-03
7.109375e+01 1.866149e-03 -2.263621e-03
7.128906e+01 1.897481e-03 -2.276994e-03
7.148438e+01 1.935880e-03 -2.288063e-03
7.167969e+01 1.980424e-03 -2.296773e-03
7.187500e+01 2.029769e-03 -2.303278e-03
7.207031e+01 2.082316e-03 -2.307931e-03
7.226562e+01 2.136416e-03 -2.311247e-03
7.246094e+01 2.190567e-03 -2.313870e-03
7.265625e+01 2.243604e-03 -2.316518e-03
7.285156e+01 2.294855e-03 -2.319938e-03
7.304688e+01 2.344265e-03 -2.324858e-03
7.324219e+01 2.392465e-03 -2.331947e-03
7.343750e+01 2.440779e-03 -2.341781e-03
7.363281e+01 2.491148e-03 -2.354818e-03
7.382812e+01 2.545974e-03 -2.371389e-03
7.402344e+01 2.607892e-03 -2.391696e-03
7.421875e+01 2.679482e-03 -2.415811e-03
7.441406e+01 2.762988e-03 -2.443697e-03
7.460938e+01 2.860046e-03 -2.475219e-03
7.480469e+01 2.971505e-03 -2.510161e-03
7.500000e+01 3.097337e-03 -2.548242e-03
7.519531e+01 3.236657e-03 -2.589123e-03
7.539062e+01 3.387855e-03 -2.632408e-03
7.558594e+01 3.548786e-03 -2.677638e-03
7.578125e+01 3.717014e-03 -2.724281e-03
7.597656e+01 3.890040e-03 -2.771720e-03
7.617188e+01 4.065496e-03 -2.819241e-03
7.636719e+01 4.241278e-03 -2.866032e-03
7.656250e+01 4.415591e-03 -2.911185e-03
7.675781e+01 4.586936e-03 -2.953718e-03
7.695312e+01 4.754037e-03 -2.992598e-03
7.714844e+01 4.915737e-03 -3.026770e-03
7.734375e+01 5.070894e-03 -3.055198e-03
7.753906e+01 5.218306e-03 -3.076891e-03
7.773438e+01 5.356677e-03 -3.090936e-03
7.792969e+01 5.484635e-03 -3.096527e-03
7.812500e+01 5.600825e-03 -3.092984e-03
7.832031e+01 5.704040e-03 -3.079791e-03
7.851562e+01 5.793393e-03 -3.056627e-03
7.871094e+01 5.868485e-03 -3.023401e-03
7.890625e+01 5.929550e-03 -2.980298e-03
7.910156e+01 5.977533e-03 -2.927809e-03
7.929688e+01 6.014085e-03 -2.866747e-03
7.949219e+01 6.041460e-03 -2.798247e-03
7.968750e+01 6.062329e-03 -2.723726e-03
7.988281e+01 6.079532e-03 -2.644815e-03
8.007812e+01 6.095803e-03 -2.563248e-03
8.027344e+01 6.113516e-03 -2.480742e-03
8.046875e+01 6.134474e-03 -2.398842e-03
8.066406e+01 6.159772e-03 -2.318796e-03
8.085938e+01 6.189749e-03 -2.241438e-03
8.105469e+01 6.224021e-03 -2.167129e-03
8.125000e+01 6.261575e-03 -2.095759e-03
8.144531e+01 6.300921e-03 -2.026809e-03
8.164062e+01 6.340266e-03 -1.959466e-03
8.183594e+01 6.377695e-03 -1.892781e-03
8.203125e+01 6.411344e-03 -1.825830e-03
8.222656e+01 6.439546e-03 -1.757875e-03
8.242188e+01 6.460937e-03 -1.688484e-03
8.261719e+01 6.474524e-03 -1.617609e-03
8.281250e+01 6.479683e-03 -1.545627e-03
8.300781e+01 6.476121e-03 -1.473320e-03
8.320312e+01 6.463773e-03 -1.401825e-03
8.339844e+01 6.442677e-03 -1.332551e-03
8.359375e+01 6.412843e-03 -1.267070e-03
8.378906e+01 6.374129e-03 -1.206991e-03
8.398438e+01 6.326166e-03 -1.153836e-03
8.417969e+01 6.268326e-03 -1.108906e-03
8.437500e+01 6.199759e-03 -1.073177e-03
8.457031e+01 6.119464e-03 -1.047207e-03
8.476562e+01 6.026417e-03 -1.031083e-03
8.496094e+01 5.919700e-03 -1.024409e-03
8.515625e+01 5.798640e-03 -1.026327e-03
8.535156e+01 5.662922e-03 -1.035591e-03
8.554688e+01 5.512672e-03 -1.050657e-03
8.574219e+01 5.348496e-03 -1.069800e-03
8.593750e+01 5.171476e-03 -1.091234e-03
8.613281e+01 4.983117e-03 -1.113217e-03
8.632812e+01 4.785266e-03 -1.134147e-03
8.652344e+01 4.579988e-03 -1.152614e-03
8.671875e+01 4.369447e-03 -1.167437e-03
8.691406e+01 4.155766e-03 -1.177663e-03
8.710938e+01 3.940913e-03 -1.182553e-03
8.730469e+01 3.726601e-03 -1.181545e-03
8.750000e+01 3.514213e-03 -1.174224e-03
8.769531e+01 3.304759e-03 -1.160291e-03
8.789062e+01 3.098867e-03 -1.139540e-03
8.808594e+01 2.896795e-03 -1.111845e-03
8.828125e+01 2.698489e-03 -1.077159e-03
8.847656e+01 2.503662e-03 -1.035511e-03
8.867188e+01 2.311914e-03 -9.869995e-04
8.886719e+01 2.122862e-03 -9.317919e-04
8.906250e+01 1.936284e-03 -8.701034e-04
8.925781e+01 1.752244e-03 -8.021795e-04
8.945312e+01 1.571170e-03 -7.282752e-04
8.964844e+01 1.393890e-03 -6.486390e-04
8.984375e+01 1.221596e-03 -5.635064e-04
9.003906e+01 1.055745e-03 -4.731083e-04
9.023438e+01 8.979209e-04 -3.776923e-04
9.042969e+01 7.496733e-04 -2.775569e-04
9.062500e+01 6.123550e-04 -1.730911e-04
9.082031e+01 4.869861e-04 -6.481190e-05
9.101562e+01 3.741562e-04 4.660787e-05
9.121094e+01 2.739727e-04 1.603294e-04
9.140625e+01 1.860527e-04 2.753582e-04
9.160156e+01 1.095537e-04 3.905752e-04
9.179688e+01 4.323127e-05 5.047850e-04
9.199219e+01 -1.448305e-05 6.167753e-04
9.218750e+01 -6.539304e-05 7.253778e-04
9.238281e+01 -1.114426e-04 8.295244e-04
9.257812e+01 -1.546190e-04 9.282909e-04
9.277344e+01 -1.968589e-04 1.020924e-03
9.296875e+01 -2.399621e-04 1.106846e-03
9.316406e+01 -2.855205e-04 1.185647e-03
9.335938e+01 -3.348681e-04 1.257050e-03
9.355469e+01 -3.890575e-04 1.320864e-03
9.375000e+01 -4.488638e-04 1.376936e-03
